,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
45773,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,9.2,5.05,9,1,3,41
45774,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.5,6.65,12,1,3,10
45783,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.4,21.35,16,2,6,58
45784,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,6.5,12.95,10,2,5,34
45787,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.8,4.05,22,2,3,26
45801,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.6,27.85,25,3,10,26
45802,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.6,6.35,1,3,9,54
45808,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-1.3,14.15,8,3,6,26
45810,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-2.6,16.55,11,3,5,28
45815,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Missed Shot,False,Floating Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,3.7,22.25,17,3,3,12
45833,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-22-2023,22300236,PHX,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.4,31.05,26,4,1,34
45928,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.9,27.25,25,1,10,42
45930,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,14.3,6.05,14,1,8,30
45931,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-13.8,5.75,13,1,7,54
45934,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.2,9.55,11,1,6,42
45940,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.9,16.95,11,1,3,13
45955,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,6.05,0,2,7,50
45958,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-16.3,6.15,16,2,5,20
45961,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.6,6.85,3,2,3,32
45964,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.2,11.55,6,2,2,15
45966,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,6.25,1,2,1,59
45969,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.5,6.35,23,3,11,20
45970,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.35,0,3,10,41
45975,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.0,29.35,27,3,8,50
45976,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.3,29.35,26,3,8,28
45979,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.6,11.15,5,3,7,14
45984,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.1,16.75,11,3,5,39
45985,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.6,6.75,12,3,5,31
45987,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,6.25,1,3,4,30
45988,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.4,21.55,16,3,4,0
45989,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,2.5,31.95,26,3,3,51
45992,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.6,14.05,8,3,2,28
46005,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,14.6,9.45,15,4,7,52
46006,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-3.8,31.05,26,4,7,25
46007,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,5.35,0,4,6,28
46009,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-8.3,21.55,18,4,5,4
46010,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,1.5,33.05,27,4,4,51
46011,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.3,16.75,11,4,4,24
46013,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,12.1,5.65,12,4,2,55
46015,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.3,15.75,10,4,1,48
46017,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-29-2023,22300260,TOR,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.4,26.65,26,4,0,22
46020,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.0,28.05,26,1,10,46
46021,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-7.8,13.85,11,1,10,15
46023,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.8,6.45,2,1,9,11
46025,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,0.9,21.05,15,1,7,59
46027,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-7.7,14.25,11,1,6,34
46029,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,3.1,24.55,19,1,5,7
46033,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-12.4,18.05,17,1,3,1
46051,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,1.1,20.15,14,2,6,49
46052,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-2.5,23.75,18,2,5,36
46054,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-10.4,14.35,13,2,3,13
46055,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-3.4,14.75,10,2,3,4
46058,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.5,11.65,6,2,1,38
46060,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,4.75,0,2,0,50
46061,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,9.1,21.45,18,2,0,28
46062,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,6.25,1,2,0,7
46069,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,3.3,8.35,4,3,8,6
46079,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,-6.7,19.35,15,3,1,31
46080,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,1.8,29.95,24,3,1,25
46081,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,9.9,20.05,17,3,0,49
46082,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.7,28.25,26,3,0,0
46091,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.7,9.95,4,4,7,25
46093,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,14.0,7.65,14,4,6,15
46095,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,-5.6,19.95,15,4,4,45
46099,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.6,25.85,20,4,2,47
46100,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-01-2023,22300279,PHX,DEN,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-13.4,8.35,13,4,1,11
46104,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.4,11.05,7,1,10,43
46110,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.5,3.55,2,1,8,20
46115,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.3,28.25,28,1,5,46
46117,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.7,3.95,10,1,4,23
46119,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,9.1,7.95,9,1,3,28
46138,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-22.8,21.55,28,2,3,43
46143,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-1.1,14.85,9,2,0,46
46152,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.8,26.35,27,3,9,28
46153,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,8.5,21.75,18,3,8,17
46161,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,13.1,4.45,13,3,3,47
46163,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,6.05,0,3,3,7
46177,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,12.9,6.75,12,4,6,19
46180,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,2.5,20.35,15,4,3,56
46184,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-02-2023,22300288,PHX,MEM,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,5.45,0,4,2,4
46270,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.2,26.35,24,1,11,23
46277,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.0,11.55,23,1,7,16
46282,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.8,21.95,24,1,5,39
46285,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.1,4.75,1,1,4,45
46286,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-7.4,16.25,13,1,4,17
46287,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-11.5,14.25,14,1,3,41
46290,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.6,10.55,5,1,2,48
46303,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-9.4,28.75,25,2,5,56
46306,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.3,5.75,2,2,4,25
46315,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-2.8,17.05,12,3,11,0
46317,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.4,5.65,4,3,9,58
46334,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.95,0,3,1,15
46336,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-13.1,6.95,13,3,0,3
46344,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.5,16.55,12,4,7,14
46347,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-8.0,21.05,17,4,4,19
46348,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.0,8.45,12,4,3,12
46349,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.6,7.25,12,4,3,4
46350,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.3,26.35,26,4,2,12
46358,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,10.4,18.25,16,1,9,17
46364,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,3.1,32.05,26,1,7,15
46366,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-22.9,14.35,24,1,6,7
46369,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-12.6,15.25,16,1,4,7
46372,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.4,16.55,11,1,2,8
46383,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.2,24.95,25,2,5,39
46385,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-8.9,13.75,12,2,4,3
46389,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.3,5.35,22,2,2,53
46390,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,12-15-2023,22300333,PHX,NYK,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.9,6.85,22,2,2,25
